Ep,Step,Reward,Total_reward,Action,Epsilon,Done,Termination_Code
37,14,0,-12,1,1,0
37,15,0,-12,3,1,0
37,16,-1,-13,3,1,0
37,17,-11,-24,5,1,1
38,1,0,0,0,1,0
38,2,0,0,2,1,0
38,3,0,0,4,1,0
38,4,0,0,3,1,0
38,5,0,0,4,1,0
38,6,0,0,5,1,0
38,7,0,0,4,1,0
38,8,-10,-10,0,1,1
39,1,0,0,4,1,0
39,2,-3,-3,3,1,0
39,3,0,-3,3,1,0
39,4,0,-3,5,1,0
39,5,0,-3,5,1,0
39,6,0,-3,3,1,0
39,7,0,-3,1,1,0
39,8,-10,-13,3,1,1
40,1,-1,-1,3,1,0
40,2,0,-1,3,1,0
40,3,50,49,5,1,0
40,4,-10,39,3,1,1
41,1,0,0,5,1,0
41,2,-3,-3,2,1,0
41,3,-3,-6,1,1,0
41,4,0,-6,1,1,0
41,5,0,-6,1,1,0
41,6,0,-6,1,1,0
41,7,0,-6,3,1,0
41,8,0,-6,4,1,0
41,9,0,-6,5,1,0
41,10,0,-6,2,1,0
41,11,50,44,5,1,0
41,12,0,44,4,1,0
41,13,0,44,5,1,0
41,14,0,44,0,1,0
41,15,0,44,0,1,0
41,16,-11,33,3,1,1
42,1,-10,-10,1,1,1
43,1,-10,-10,2,1,1
44,1,0,0,4,1,0
44,2,-10,-10,0,1,1
45,1,0,0,2,1,0
45,2,0,0,1,1,0
45,3,0,0,4,1,0
45,4,-1,-1,1,1,0
45,5,-1,-2,5,1,0
45,6,0,-2,0,1,0
45,7,0,-2,0,1,0
45,8,0,-2,3,1,0
45,9,0,-2,5,1,0
45,10,-10,-12,5,1,1
46,1,0,0,1,1,0
46,2,0,0,4,1,0
46,3,0,0,1,1,0
46,4,0,0,1,1,0
46,5,0,0,0,1,0
46,6,0,0,2,1,0
46,7,0,0,4,1,0
46,8,0,0,4,1,0
46,9,0,0,3,1,0
46,10,0,0,1,1,0
46,11,-1,-1,3,1,0
46,12,-1,-2,1,1,0
46,13,-1,-3,4,1,0
46,14,-1,-4,5,1,0
46,15,0,-4,2,1,0
46,16,0,-4,5,1,0
46,17,0,-4,4,1,0
46,18,0,-4,1,1,0
46,19,-10,-14,1,1,1
47,1,0,0,4,1,0
47,2,0,0,4,1,0
47,3,-10,-10,2,1,1
48,1,-2,-2,4,1,0
48,2,-3,-5,1,1,0
48,3,-3,-8,2,1,0
48,4,-13,-21,5,1,1
49,1,-3,-3,4,1,0
49,2,-3,-6,3,1,0
49,3,0,-6,0,1,0
49,4,-1,-7,0,1,0
49,5,-1,-8,3,1,0
49,6,0,-8,1,1,0
49,7,0,-8,3,1,0
49,8,-10,-18,1,1,1
50,1,0,0,1,1,0
50,2,-1,-1,3,1,0
50,3,-1,-2,3,1,0
50,4,-3,-5,3,1,0
50,5,-1,-6,2,1,0
50,6,-13,-19,3,1,1
51,1,0,0,3,1,0
51,2,0,0,0,1,0
51,3,0,0,2,1,0
51,4,0,0,3,1,0
51,5,0,0,1,1,0
51,6,0,0,0,1,0
51,7,0,0,2,1,0
51,8,0,0,2,1,0
51,9,0,0,4,1,0
51,10,0,0,1,1,0
51,11,0,0,0,1,0
51,12,0,0,1,1,0
51,13,0,0,5,1,0
51,14,0,0,0,1,0
51,15,0,0,0,1,0
51,16,0,0,5,1,0
51,17,0,0,5,1,0
51,18,-10,-10,0,1,1
52,1,-3,-3,1,1,0
52,2,-3,-6,2,1,0
52,3,-3,-9,3,1,0
52,4,-13,-22,1,1,1
53,1,-2,-2,5,1,0
53,2,0,-2,1,1,0
53,3,0,-2,1,1,0
53,4,0,-2,5,1,0
53,5,-1,-3,3,1,0
53,6,-11,-14,5,1,1
54,1,0,0,0,1,0
54,2,0,0,4,1,0
54,3,0,0,4,1,0
54,4,0,0,1,1,0
54,5,0,0,0,1,0
54,6,0,0,5,1,0
54,7,0,0,5,1,0
54,8,-13,-13,2,1,1
55,1,-2,-2,4,1,0
55,2,0,-2,2,1,0
55,3,0,-2,0,1,0
55,4,0,-2,0,1,0
55,5,-10,-12,2,1,1
56,1,0,0,3,1,0
56,2,17,17,5,1,0
56,3,-10,7,3,1,1
57,1,0,0,4,1,0
57,2,0,0,2,1,0
57,3,0,0,0,1,0
57,4,0,0,2,1,0
57,5,0,0,4,1,0
57,6,0,0,0,1,0
57,7,0,0,0,1,0
57,8,0,0,0,1,0
57,9,0,0,2,1,0
57,10,0,0,2,1,0
57,11,0,0,2,1,0
57,12,-1,-1,1,1,0
57,13,-10,-11,2,1,1
58,1,-3,-3,4,1,0
58,2,-3,-6,4,1,0
58,3,0,-6,3,1,0
58,4,-10,-16,3,1,1
59,1,-1,-1,4,1,0
59,2,0,-1,1,1,0
59,3,0,-1,4,1,0
59,4,-1,-2,3,1,0
59,5,-1,-3,5,1,0
59,6,0,-3,2,1,0
59,7,0,-3,2,1,0
59,8,0,-3,1,1,0
59,9,-3,-6,2,1,0
59,10,-3,-9,5,1,0
59,11,0,-9,1,1,0
59,12,-13,-22,1,1,1
60,1,-1,-1,3,1,0
60,2,-1,-2,4,1,0
60,3,0,-2,1,1,0
60,4,0,-2,5,1,0
60,5,0,-2,4,1,0
60,6,0,-2,4,1,0
60,7,0,-2,4,1,0
60,8,0,-2,4,1,0
60,9,0,-2,3,1,0
60,10,0,-2,3,1,0
60,11,0,-2,2,1,0
60,12,0,-2,2,1,0
60,13,-1,-3,0,1,0
60,14,0,-3,1,1,0
60,15,0,-3,3,1,0
60,16,0,-3,5,1,0
60,17,0,-3,0,1,0
60,18,0,-3,0,1,0
60,19,0,-3,4,1,0
60,20,-3,-6,0,1,0
60,21,-3,-9,5,1,0
60,22,-3,-12,4,1,0
60,23,-3,-15,5,1,0
60,24,0,-15,1,1,0
60,25,0,-15,1,1,0
60,26,0,-15,1,1,0
60,27,0,-15,0,1,0
60,28,0,-15,4,1,0
60,29,0,-15,5,1,0
60,30,-11,-26,3,1,1
61,1,-3,-3,5,1,0
61,2,-3,-6,5,1,0
61,3,0,-6,1,1,0
61,4,-3,-9,0,1,0
61,5,0,-9,3,1,0
61,6,0,-9,3,1,0
61,7,0,-9,4,1,0
61,8,-3,-12,1,1,0
61,9,0,-12,2,1,0
61,10,0,-12,5,1,0
61,11,0,-12,4,1,0
61,12,0,-12,0,1,0
61,13,-13,-25,0,1,1
62,1,-1,-1,2,1,0
62,2,-1,-2,4,1,0
62,3,0,-2,1,1,0
62,4,0,-2,1,1,0
62,5,0,-2,4,1,0
62,6,-3,-5,3,1,0
62,7,-3,-8,4,1,0
62,8,-3,-11,5,1,0
62,9,0,-11,1,1,0
62,10,0,-11,3,1,0
62,11,0,-11,1,1,0
62,12,0,-11,0,1,0
62,13,0,-11,4,1,0
62,14,0,-11,2,1,0
62,15,0,-11,3,1,0
62,16,-3,-14,0,1,0
62,17,-3,-17,4,1,0
62,18,0,-17,1,1,0
62,19,0,-17,1,1,0
62,20,0,-17,3,1,0
62,21,0,-17,0,1,0
62,22,0,-17,5,1,0
62,23,-3,-20,0,1,0
62,24,-3,-23,4,1,0
62,25,-3,-26,3,1,0
62,26,0,-26,3,1,0
62,27,0,-26,5,1,0
62,28,0,-26,4,1,0
62,29,0,-26,1,1,0
62,30,0,-26,4,1,0
62,31,-1,-27,2,1,0
62,32,-13,-40,0,1,1
63,1,0,0,2,1,0
63,2,-1,-1,0,1,0
63,3,0,-1,3,1,0
63,4,0,-1,0,1,0
63,5,0,-1,5,1,0
63,6,-3,-4,3,1,0
63,7,0,-4,2,1,0
63,8,0,-4,4,1,0
63,9,0,-4,4,1,0
63,10,0,-4,2,1,0
63,11,0,-4,3,1,0
63,12,0,-4,4,1,0
63,13,0,-4,0,1,0
63,14,0,-4,4,1,0
63,15,-3,-7,2,1,0
63,16,-3,-10,4,1,0
63,17,-3,-13,5,1,0
63,18,0,-13,1,1,0
63,19,-1,-14,1,1,0
63,20,0,-14,0,1,0
63,21,-3,-17,2,1,0
63,22,0,-17,2,1,0
63,23,0,-17,4,1,0
63,24,0,-17,2,1,0
63,25,0,-17,4,1,0
63,26,0,-17,0,1,0
63,27,0,-17,0,1,0
63,28,-1,-18,3,1,0
63,29,-1,-19,5,1,0
63,30,-11,-30,5,1,1
64,1,0,0,5,1,0
64,2,0,0,5,1,0
64,3,0,0,5,1,0
64,4,0,0,4,1,0
64,5,0,0,5,1,0
64,6,0,0,1,1,0
64,7,0,0,5,1,0
64,8,-3,-3,3,1,0
64,9,-13,-16,0,1,1
65,1,-3,-3,2,1,0
65,2,-10,-13,2,1,1
66,1,-1,-1,0,1,0
66,2,0,-1,2,1,0
66,3,0,-1,0,1,0
66,4,0,-1,2,1,0
66,5,0,-1,3,1,0
66,6,0,-1,3,1,0
66,7,0,-1,5,1,0
66,8,0,-1,4,1,0
66,9,0,-1,5,1,0
66,10,-10,-11,3,1,1
67,1,-1,-1,4,1,0
67,2,-3,-4,0,1,0
67,3,-3,-7,4,1,0
67,4,-1,-8,1,1,0
67,5,-1,-9,4,1,0
67,6,-1,-10,2,1,0
67,7,-1,-11,5,1,0
67,8,0,-11,1,1,0
67,9,0,-11,1,1,0
67,10,0,-11,0,1,0
67,11,0,-11,3,1,0
67,12,-3,-14,1,1,0
67,13,0,-14,2,1,0
67,14,0,-14,4,1,0
67,15,-11,-25,2,1,1
68,1,0,0,1,1,0
68,2,0,0,3,1,0
68,3,0,0,1,1,0
68,4,0,0,5,1,0
68,5,0,0,2,1,0
68,6,0,0,4,1,0
68,7,0,0,3,1,0
68,8,0,0,5,1,0
68,9,0,0,4,1,0
68,10,0,0,0,1,0
68,11,0,0,5,1,0
68,12,0,0,0,1,0
68,13,0,0,5,1,0
68,14,0,0,4,1,0
68,15,0,0,5,1,0
68,16,-3,-3,3,1,0
68,17,0,-3,3,1,0
68,18,-3,-6,0,1,0
68,19,-13,-19,5,1,1
69,1,0,0,4,1,0
69,2,0,0,5,1,0
69,3,-10,-10,1,1,1
70,1,0,0,3,1,0
70,2,0,0,1,1,0
70,3,0,0,4,1,0
70,4,0,0,0,1,0
70,5,0,0,0,1,0
70,6,0,0,3,1,0
70,7,0,0,5,1,0
70,8,0,0,1,1,0
70,9,0,0,2,1,0
70,10,0,0,5,1,0
70,11,0,0,1,1,0
70,12,0,0,5,1,0
70,13,0,0,0,1,0
70,14,0,0,4,1,0
70,15,0,0,5,1,0
70,16,0,0,0,1,0
70,17,0,0,0,1,0
70,18,0,0,1,1,0
70,19,-10,-10,5,1,1
71,1,-1,-1,5,1,0
71,2,0,-1,0,1,0
71,3,-1,-2,1,1,0
71,4,0,-2,3,1,0
71,5,-1,-3,1,1,0
71,6,-1,-4,5,1,0
71,7,-1,-5,5,1,0
71,8,-10,-15,3,1,1
72,1,0,0,1,1,0
72,2,0,0,0,1,0
72,3,-3,-3,2,1,0
72,4,0,-3,1,1,0
72,5,0,-3,4,1,0
72,6,-3,-6,0,1,0
72,7,0,-6,3,1,0
72,8,-3,-9,0,1,0
72,9,-3,-12,4,1,0
72,10,-3,-15,5,1,0
72,11,-10,-25,3,1,1
73,1,-2,-2,4,1,0
73,2,0,-2,0,1,0
73,3,0,-2,5,1,0
73,4,0,-2,4,1,0
73,5,0,-2,3,1,0
73,6,0,-2,2,1,0
73,7,0,-2,1,1,0
73,8,-3,-5,3,1,0
73,9,0,-5,1,1,0
73,10,0,-5,5,1,0
73,11,-13,-18,0,1,1
74,1,0,0,2,1,0
74,2,0,0,2,1,0
74,3,0,0,0,1,0
74,4,0,0,3,1,0
74,5,0,0,4,1,0
74,6,0,0,4,1,0
74,7,0,0,2,1,0
74,8,0,0,1,1,0
74,9,0,0,3,1,0
74,10,0,0,4,1,0
74,11,0,0,2,1,0
74,12,0,0,3,1,0
74,13,0,0,5,1,0
74,14,0,0,5,1,0
74,15,0,0,5,1,0
74,16,0,0,0,1,0
74,17,0,0,1,1,0
74,18,0,0,0,1,0
74,19,0,0,0,1,0
74,20,0,0,1,1,0
74,21,0,0,4,1,0
74,22,0,0,4,1,0
74,23,0,0,1,1,0
74,24,0,0,4,1,0
74,25,-3,-3,1,1,0
74,26,0,-3,0,1,0
74,27,0,-3,5,1,0
74,28,0,-3,4,1,0
74,29,0,-3,5,1,0
74,30,0,-3,4,1,0
74,31,0,-3,0,1,0
74,32,0,-3,5,1,0
74,33,0,-3,3,1,0
74,34,0,-3,5,1,0
74,35,0,-3,3,1,0
74,36,0,-3,4,1,0
74,37,50,47,5,1,0
74,38,0,47,1,1,0
74,39,0,47,5,1,0
74,40,-10,37,5,1,1
75,1,0,0,0,1,0
75,2,0,0,1,1,0
75,3,0,0,0,1,0
75,4,0,0,3,1,0
75,5,0,0,5,1,0
75,6,-1,-1,3,1,0
75,7,0,-1,2,1,0
75,8,0,-1,5,1,0
75,9,-10,-11,5,1,1
76,1,-3,-3,3,1,0
76,2,0,-3,3,1,0
76,3,0,-3,1,1,0
76,4,0,-3,1,1,0
76,5,0,-3,1,1,0
76,6,0,-3,5,1,0
76,7,0,-3,2,1,0
76,8,0,-3,5,1,0
76,9,0,-3,4,1,0
76,10,-3,-6,1,1,0
76,11,0,-6,0,1,0
76,12,0,-6,4,1,0
76,13,-1,-7,2,1,0
76,14,-1,-8,5,1,0
76,15,-1,-9,5,1,0
76,16,-11,-20,1,1,1
77,1,0,0,2,1,0
77,2,0,0,2,1,0
77,3,-10,-10,1,1,1
78,1,-2,-2,4,1,0
78,2,0,-2,1,1,0
78,3,25,23,5,1,0
78,4,0,23,5,1,0
78,5,0,23,2,1,0
78,6,0,23,3,1,0
78,7,0,23,2,1,0
78,8,-10,13,1,1,1
79,1,-1,-1,3,1,0
79,2,-3,-4,2,1,0
79,3,-1,-5,3,1,0
79,4,0,-5,0,1,0
79,5,50,45,5,1,0
79,6,-11,34,0,1,1
80,1,-3,-3,0,1,0
80,2,-3,-6,4,1,0
80,3,-3,-9,3,1,0
80,4,-3,-12,4,1,0
80,5,-3,-15,5,1,0
80,6,-1,-16,3,1,0
80,7,-1,-17,5,1,0
80,8,-1,-18,4,1,0
80,9,-1,-19,5,1,0
80,10,-13,-32,2,1,1
81,1,-2,-2,4,1,0
81,2,0,-2,1,1,0
81,3,-3,-5,1,1,0
81,4,-3,-8,5,1,0
81,5,0,-8,0,1,0
81,6,0,-8,3,1,0
81,7,0,-8,4,1,0
81,8,0,-8,2,1,0
81,9,25,17,5,1,0
81,10,0,17,5,1,0
81,11,-13,4,1,1,1
82,1,-3,-3,4,1,0
82,2,0,-3,1,1,0
82,3,0,-3,1,1,0
82,4,0,-3,0,1,0
82,5,-3,-6,0,1,0
82,6,-3,-9,4,1,0
82,7,0,-9,3,1,0
82,8,-3,-12,2,1,0
82,9,0,-12,3,1,0
82,10,-3,-15,3,1,0
82,11,-3,-18,5,1,0
82,12,0,-18,2,1,0
82,13,0,-18,5,1,0
82,14,0,-18,1,1,0
82,15,-13,-31,1,1,1
83,1,50,50,5,1,0
83,2,-10,40,2,1,1
84,1,-3,-3,2,1,0
84,2,0,-3,3,1,0
84,3,0,-3,4,1,0
84,4,0,-3,0,1,0
84,5,0,-3,0,1,0
84,6,0,-3,3,1,0
84,7,0,-3,1,1,0
84,8,0,-3,2,1,0
84,9,0,-3,2,1,0
84,10,0,-3,3,1,0
84,11,0,-3,2,1,0
84,12,0,-3,4,1,0
84,13,0,-3,0,1,0
84,14,0,-3,3,1,0
84,15,0,-3,2,1,0
84,16,0,-3,4,1,0
84,17,0,-3,4,1,0
84,18,0,-3,3,1,0
84,19,0,-3,2,1,0
84,20,-3,-6,2,1,0
84,21,0,-6,1,1,0
84,22,-3,-9,0,1,0
84,23,-1,-10,2,1,0
84,24,-13,-23,3,1,1
85,1,-2,-2,5,1,0
85,2,-1,-3,0,1,0
85,3,-1,-4,3,1,0
85,4,-3,-7,3,1,0
85,5,-3,-10,0,1,0
85,6,0,-10,2,1,0
85,7,-13,-23,0,1,1
86,1,-3,-3,5,1,0
86,2,-3,-6,4,1,0
86,3,-3,-9,0,1,0
86,4,-3,-12,5,1,0
86,5,-3,-15,1,1,0
86,6,-13,-28,0,1,1
87,1,-3,-3,2,1,0
87,2,-3,-6,5,1,0
87,3,0,-6,1,1,0
87,4,50,44,5,1,0
87,5,-3,41,0,1,0
87,6,0,41,2,1,0
87,7,-10,31,5,1,1
88,1,0,0,1,1,0
88,2,0,0,0,1,0
88,3,-10,-10,3,1,1
89,1,-2,-2,5,1,0
89,2,0,-2,5,1,0
89,3,0,-2,3,1,0
89,4,0,-2,3,1,0
89,5,0,-2,0,1,0
89,6,0,-2,4,1,0
89,7,0,-2,5,1,0
89,8,0,-2,5,1,0
89,9,0,-2,2,1,0
89,10,0,-2,1,1,0
89,11,0,-2,2,1,0
89,12,0,-2,2,1,0
89,13,0,-2,3,1,0
89,14,-13,-15,0,1,1
90,1,-3,-3,1,1,0
90,2,-10,-13,1,1,1
91,1,0,0,5,1,0
